seed,episode,policy,net_value,reward,execution_cost,audit_cost,completed_projects,attempted_projects,pseudo_regret,selected_brier
2,20,coupled_self_report,10.656158647329894,11.840408647329895,1.1842500000000002,0.0,4,8,4.093109263094437,0.2085222222222222
2,21,coupled_self_report,7.639419914333111,8.917419914333111,1.278,0.0,3,8,4.5166173432164545,0.24232499999999998
2,22,coupled_self_report,9.913117672946703,11.287117672946703,1.374,0.0,3,8,4.423129740357931,0.23117142857142856
2,23,coupled_self_report,12.9815865798053,14.291586579805301,1.31,0.0,4,8,4.614019585405472,0.19509499999999996
2,24,coupled_self_report,7.6906753862736,8.9046753862736,1.214,0.0,3,8,4.5006134714995625,0.25546315789473684
2,25,coupled_self_report,20.221113306977067,21.661363306977066,1.4402500000000003,0.0,6,8,4.580602518377329,0.09439523809523809
2,26,coupled_self_report,16.572909197785222,17.98340919778522,1.4105000000000003,0.0,5,8,4.7949915503670155,0.13309500000000002
2,27,coupled_self_report,16.443102002107064,17.993102002107065,1.5500000000000003,0.0,6,8,4.164122634084919,0.08622173913043478
2,28,coupled_self_report,21.034488884699993,22.554738884699994,1.5202500000000003,0.0,6,8,5.001698325580197,0.08375909090909091
2,29,coupled_self_report,12.6568984673814,13.9508984673814,1.2940000000000003,0.0,4,8,4.432421784978718,0.18771
2,30,coupled_self_report,15.007135926540512,16.447385926540512,1.4402500000000005,0.0,5,8,4.280788771411107,0.1401095238095238
2,31,coupled_self_report,13.465535058521711,14.524035058521712,1.0585,0.0,4,8,4.553064383081228,0.23405625
2,32,coupled_self_report,15.96194986143914,17.43194986143914,1.4700000000000002,0.0,5,8,4.521954463128619,0.12739545454545453
2,33,coupled_self_report,14.722827379401428,16.16307737940143,1.4402500000000003,0.0,5,8,4.272836411012417,0.1401095238095238
2,34,coupled_self_report,2.1807465779496873,2.9672465779496875,0.7865000000000001,0.0,1,8,4.217313198789228,0.4975615384615385
2,35,coupled_self_report,16.92737819117601,18.36762819117601,1.44025,0.0,5,8,4.70501392695903,0.1401095238095238
2,36,coupled_self_report,16.604968207723783,18.04521820772378,1.4402500000000003,0.0,5,8,4.965689319891299,0.13344285714285714
2,37,coupled_self_report,17.318139795482203,18.788139795482202,1.4700000000000002,0.0,5,8,4.845708875620685,0.12103181818181818
2,38,coupled_self_report,11.541721920925895,12.680221920925895,1.1385,0.0,3,8,5.345960306221201,0.28501764705882354
2,39,coupled_self_report,14.597545794341569,16.10404579434157,1.5065000000000004,0.0,4,8,5.1275679408803825,0.1795238095238095
2,40,coupled_self_report,6.31068979127838,7.779689791278379,1.4689999999999999,0.0,2,8,1.1582185106880232,0.32962352941176465
2,41,coupled_self_report,20.895453109583944,22.757953109583944,1.8624999999999998,0.0,6,8,1.2160682053494387,0.10279999999999999
2,42,coupled_self_report,9.430221204862963,10.916721204862963,1.4865,0.0,3,8,1.1264696443491005,0.26298823529411763
2,43,coupled_self_report,4.3733104380611385,6.0993104380611385,1.726,0.0,2,8,1.3258933072690837,0.278235294117647
2,44,coupled_self_report,9.207813582436135,10.442563582436135,1.2347500000000002,0.0,3,8,1.134021150686653,0.2824
2,45,coupled_self_report,16.590297664939257,18.447547664939258,1.8572499999999998,0.0,5,8,1.1803972690395774,0.11422857142857143
2,46,coupled_self_report,6.125087782647944,7.917587782647944,1.7924999999999998,0.0,2,8,1.0401718218684248,0.2651578947368421
2,47,coupled_self_report,8.184053524704392,10.146053524704392,1.9619999999999997,0.0,3,8,1.1243030926807247,0.24679999999999996
2,48,coupled_self_report,10.970122313604515,13.061622313604515,2.0915,0.0,4,8,1.315521543049952,0.1494285714285714
2,49,coupled_self_report,9.934711108274927,11.756961108274927,1.8222499999999997,0.0,4,8,1.1892926688301557,0.17992
2,50,coupled_self_report,1.34230340080368,2.67155340080368,1.3292499999999998,0.0,1,8,1.092788262520326,0.3389263157894737
2,51,coupled_self_report,4.962148161169258,6.179398161169258,1.2172500000000002,0.0,2,8,1.0519334586457951,0.35319999999999996
2,52,coupled_self_report,4.604083550767992,6.102833550767992,1.4987499999999998,0.0,2,8,1.294035898721626,0.30929411764705883
2,53,coupled_self_report,10.024553866522831,11.54080386652283,1.5162499999999999,0.0,3,8,1.25045161713596,0.23506666666666665
2,54,coupled_self_report,5.62463506234668,7.74063506234668,2.1159999999999997,0.0,2,8,1.1735441905454707,0.22992727272727273
2,55,coupled_self_report,5.337244222045068,6.496744222045068,1.1595000000000002,0.0,2,8,1.0614821170231767,0.35697142857142855
2,56,coupled_self_report,2.530005764015886,3.429005764015886,0.8990000000000002,0.0,1,8,1.0281956472073261,0.5254461538461538
2,57,coupled_self_report,17.878480448079085,19.999730448079085,2.12125,0.0,5,8,1.1794776448934847,0.09901818181818181
2,58,coupled_self_report,13.15697744244946,14.44947744244946,1.2924999999999998,0.0,4,8,1.1361797251036094,0.22066666666666665
2,59,coupled_self_report,18.059121674975483,20.215371674975483,2.1562499999999996,0.0,5,8,1.1682241879392556,0.09473043478260869
2,60,coupled_self_report,18.11856827506822,20.23981827506822,2.12125,0.0,6,8,1.1165505756712175,0.0881090909090909
2,61,coupled_self_report,10.068872026744094,11.273872026744094,1.2050000000000003,0.0,3,8,1.080727017265989,0.26919999999999994
2,62,coupled_self_report,9.49294220295796,11.35544220295796,1.8624999999999996,0.0,3,8,1.06976175427992,0.1828
2,63,coupled_self_report,11.151376700104228,13.008626700104228,1.8572500000000003,0.0,4,8,1.0643890200803607,0.1828
2,64,coupled_self_report,18.390960543480347,20.447460543480346,2.0564999999999998,0.0,6,8,1.16637212722096,0.07288
2,65,coupled_self_report,4.699014494700376,6.491514494700375,1.7924999999999998,0.0,2,8,0.9404149866986664,0.2651578947368421
2,66,coupled_self_report,8.966357908725612,10.129357908725613,1.163,0.0,3,8,1.1475141796974118,0.3350285714285714
2,67,coupled_self_report,8.914576356803288,10.700076356803287,1.7854999999999996,0.0,3,8,1.1613473445301228,0.2237263157894737
2,68,coupled_self_report,13.569842864861972,15.093092864861973,1.52325,0.0,4,8,1.1724733859890346,0.18546666666666664
2,69,coupled_self_report,5.909516387564665,7.431016387564664,1.5214999999999996,0.0,2,8,1.104724220009274,0.3017333333333333
2,70,coupled_self_report,8.519823714513743,9.808823714513743,1.289,0.0,3,8,1.0950331898279728,0.22440000000000002
2,71,coupled_self_report,16.682459564055463,18.868459564055463,2.186,0.0,5,8,1.162948796053314,0.1008
2,72,coupled_self_report,13.247231044640145,15.037981044640144,1.7907499999999996,0.0,4,8,1.150748947150257,0.1858315789473684
2,73,coupled_self_report,11.432792297930687,12.732292297930687,1.2994999999999999,0.0,4,8,1.1357175684552168,0.19773333333333332
2,74,coupled_self_report,13.321702082280908,15.365952082280907,2.04425,0.0,4,8,1.2434381451143697,0.16551999999999997
2,75,coupled_self_report,13.646318784392793,15.139818784392792,1.4935,0.0,4,8,1.309836838674384,0.18223529411764705
2,76,coupled_self_report,9.643071523577307,11.176821523577306,1.53375,0.0,3,8,1.1023259666935399,0.2121333333333333
2,77,coupled_self_report,9.288299385667527,10.517799385667526,1.2294999999999998,0.0,3,8,1.3374284369983904,0.2824
2,78,coupled_self_report,1.7391119716313916,3.2851119716313915,1.5459999999999998,0.0,1,8,1.2690848293758883,0.3364
2,79,coupled_self_report,15.44111021560462,16.99236021560462,1.5512499999999996,0.0,5,8,1.1450395056762357,0.1595578947368421
2,0,reputation_market,3.136446831675755,3.6649468316757554,0.5285000000000001,0.0,1,8,14.316903337316884,0.25
2,1,reputation_market,-0.8575,0.0,0.8575,0.0,0,8,11.544306386983294,0.2535294117647059
2,2,reputation_market,11.382245288316609,12.370995288316609,0.9887500000000004,0.0,3,8,13.185441531497336,0.236376953125
2,3,reputation_market,12.588274388859341,13.620774388859342,1.0325,0.0,4,8,12.274978667414654,0.20629051620648262
2,4,reputation_market,2.038636990123558,2.9013869901235583,0.86275,0.0,1,8,12.605427579757336,0.2648227733186161
2,5,reputation_market,-0.665,0.0,0.665,0.0,0,8,12.564957020509507,0.31067620650953987
2,6,reputation_market,2.116810699137772,2.9035606991377723,0.7867500000000002,0.0,1,8,9.14608763723145,0.3124406457739791
2,7,reputation_market,9.342894360964424,10.613394360964424,1.2705000000000002,0.0,3,8,8.849667963662949,0.225642845643231
2,8,reputation_market,2.8050022452379775,3.923752245237978,1.1187500000000001,0.0,1,8,9.744927134268178,0.24382395839730187
2,9,reputation_market,14.126016260908036,15.270766260908037,1.1447500000000002,0.0,4,8,9.987652108584077,0.19982876200522007
2,10,reputation_market,10.105962803262939,11.180712803262939,1.07475,0.0,3,8,9.589707462707779,0.21858817755890703
2,11,reputation_market,8.350308173836043,9.720558173836043,1.3702500000000004,0.0,3,8,9.830241649320094,0.1893805658787969
2,12,reputation_market,6.926996788655974,7.909496788655974,0.9825000000000002,0.0,2,8,9.726719782784714,0.21360600411585126
2,13,reputation_market,7.019291293873847,8.359791293873847,1.3405000000000005,0.0,3,8,9.205114968575977,0.18322088183421517
2,14,reputation_market,5.257999805068201,6.1847498050682015,0.9267500000000003,0.0,2,8,9.618587981056926,0.22816378977895013
2,15,reputation_market,13.307497342841629,14.551997342841629,1.2445000000000002,0.0,4,8,10.069744928611609,0.17321078655665403
2,16,reputation_market,9.01213089579493,10.34213089579493,1.3300000000000003,0.0,3,8,9.213747245077947,0.18129352276100116
2,17,reputation_market,1.866752122770103,2.905002122770103,1.0382500000000001,0.0,1,8,9.31350532092048,0.23383500363108206
2,18,reputation_market,11.253383175106649,12.523883175106649,1.2705000000000004,0.0,3,8,10.575027663326999,0.202488065412933
2,19,reputation_market,6.87518612834048,7.64643612834048,0.7712500000000003,0.0,2,8,10.039047906883006,0.2338106843637199
2,20,reputation_market,8.01880532833374,9.19330532833374,1.1745000000000003,0.0,3,8,8.740622683355214,0.18546285778423113
2,21,reputation_market,4.911766093621255,6.2262660936212555,1.3145000000000002,0.0,2,8,9.652049976035741,0.20343414621897166
2,22,reputation_market,5.066233472896714,6.280983472896715,1.2147500000000002,0.0,2,8,9.455336342001036,0.23637530301624954
2,23,reputation_market,6.785098739671353,8.055598739671353,1.2705000000000002,0.0,2,8,9.846304149218657,0.17392029364742936
2,24,reputation_market,9.501612132997336,10.650112132997336,1.1485000000000003,0.0,3,8,9.602025520423165,0.17858576596474407
2,25,reputation_market,11.984039644472025,13.354289644472026,1.3702500000000002,0.0,4,8,9.77761750007802,0.15376614920552964
2,26,reputation_market,8.44811115209957,9.72911115209957,1.2810000000000001,0.0,3,8,10.238866422541951,0.18609217612606155
2,27,reputation_market,15.020049558724681,16.36054955872468,1.3405000000000005,0.0,5,8,8.913507951172841,0.15308974231862393
2,28,reputation_market,5.7713540291053675,6.956354029105367,1.185,0.0,2,8,10.67012360911296,0.20477256096503155
2,29,reputation_market,5.426546013240452,6.464796013240452,1.0382500000000001,0.0,2,8,9.459462635635699,0.2245559958401753
2,30,reputation_market,4.801797889527338,5.990547889527338,1.1887500000000004,0.0,2,8,9.146224811834996,0.189685341772007
2,31,reputation_market,7.514483794054006,8.327233794054006,0.81275,0.0,2,8,9.719422044345832,0.2613337725445673
2,32,reputation_market,9.261199266801187,10.661199266801187,1.4000000000000001,0.0,3,8,9.650885829287056,0.1808006017393199
2,33,reputation_market,7.355319627740592,8.529819627740592,1.1745,0.0,3,8,9.11822282897941,0.18625218974096
2,34,reputation_market,-0.7310000000000001,0.0,0.7310000000000001,0.0,0,8,9.024090442520222,0.3254930507078834
2,35,reputation_market,16.99737819117601,18.36762819117601,1.3702500000000002,0.0,5,8,10.036906696658006,0.1462506756603132
2,36,reputation_market,12.517846151690092,13.888096151690092,1.3702500000000002,0.0,4,8,10.588692534921625,0.16725972957708457
2,37,reputation_market,10.775159203714834,11.787409203714834,1.01225,0.0,3,8,10.345102542012317,0.19234091927240243
2,38,reputation_market,2.8485872023420424,4.007587202342043,1.1590000000000003,0.0,1,8,11.395742425929209,0.18228037644114167
2,39,reputation_market,10.777092734919394,12.058092734919395,1.2810000000000004,0.0,3,8,10.939850674231437,0.15417733633964595
2,40,reputation_market,2.8154809713700755,3.4257309713700757,0.6102500000000001,0.0,1,8,7.05521511849108,0.33194985165670404
2,41,reputation_market,8.999510737654148,10.314010737654149,1.3145000000000004,0.0,3,8,6.9047787789052935,0.17599501740865148
2,42,reputation_market,2.4305419145879603,3.6817919145879605,1.2512500000000002,0.0,1,8,6.796674033127481,0.29379053350779266
2,43,reputation_market,2.7768932463162415,3.6336432463162414,0.8567500000000001,0.0,1,8,6.476640504814554,0.316299742278927
2,44,reputation_market,-0.9855000000000002,0.0,0.9855000000000002,0.0,0,8,6.6733382183790315,0.3459601859274958
2,45,reputation_market,10.062202711246956,11.206952711246956,1.1447500000000002,0.0,3,8,6.75924069163171,0.2506173524289994
2,46,reputation_market,2.706386848150924,3.6293868481509244,0.9230000000000003,0.0,1,8,6.552136237969693,0.2718576682315268
2,47,reputation_market,-1.1200000000000003,0.0,1.1200000000000003,0.0,0,8,6.083707387935494,0.32122905711215316
2,48,reputation_market,9.35054436843965,10.36579436843965,1.01525,0.0,3,8,6.62282075492956,0.24867202155899365
2,49,reputation_market,7.345116509158526,8.515866509158526,1.1707500000000002,0.0,3,8,6.033522509192384,0.2170744346479961
2,50,reputation_market,1.68905340080368,2.67155340080368,0.9825,0.0,1,8,6.315165830798824,0.25979426118501914
2,51,reputation_market,5.715196394402794,6.487696394402794,0.7725000000000001,0.0,2,8,6.271516877151834,0.2859910380029265
2,52,reputation_market,2.031630254084657,2.994880254084657,0.9632500000000002,0.0,1,8,6.3641892421474475,0.25166655255557197
2,53,reputation_market,-1.0785000000000005,0.0,1.0785000000000005,0.0,0,8,6.569312557988475,0.28384557118336123
2,54,reputation_market,2.582581664291449,3.6870816642914495,1.1045000000000003,0.0,1,8,7.374099927070239,0.2541630854553611
2,55,reputation_market,-0.74275,0.0,0.74275,0.0,0,8,6.159966950535833,0.30855511156001325
2,56,reputation_market,2.6020057640158862,3.429005764015886,0.8270000000000002,0.0,1,8,5.781073700891995,0.23473361450617028
2,57,reputation_market,2.6871023301466392,3.772352330146639,1.0852499999999998,0.0,1,8,7.188808043497308,0.30605668152747006
2,58,reputation_market,6.6556313611514035,7.618881361151404,0.9632499999999999,0.0,2,8,6.865893552319009,0.2579417397168415
2,59,reputation_market,7.164289774607081,8.323289774607082,1.1590000000000003,0.0,2,8,7.17136258331694,0.25607117042732813
2,60,reputation_market,9.36336166375591,10.57811166375591,1.2147500000000004,0.0,3,8,6.4556523355500115,0.19771472521344727
2,61,reputation_market,-1.0450000000000002,0.0,1.0450000000000002,0.0,0,8,6.549354155670678,0.26594215743788563
2,62,reputation_market,2.7682719870701566,3.8975219870701565,1.12925,0.0,1,8,6.667572806910619,0.25112850285636396
2,63,reputation_market,8.048695019814108,9.459195019814109,1.4105000000000003,0.0,3,8,6.565523151084907,0.20039651675380876
2,64,reputation_market,4.475427530381956,5.616427530381956,1.141,0.0,2,8,6.378167117590209,0.23972236610551265
2,65,reputation_market,2.09600088523902,3.1707508852390203,1.07475,0.0,1,8,5.646880302824048,0.24615230654041637
2,66,reputation_market,5.208855488484615,6.131855488484615,0.9230000000000003,0.0,2,8,6.507707427400961,0.22341051725975566
2,67,reputation_market,2.6329477155672913,3.2939477155672914,0.661,0.0,1,8,6.379340646388976,0.28613929011995426
2,68,reputation_market,6.416690489682806,7.421440489682807,1.0047500000000003,0.0,2,8,7.3341144492599755,0.24134642349582874
2,69,reputation_market,2.8024681298030405,3.8549681298030407,1.0525000000000002,0.0,1,8,6.277457229053267,0.22944046956254582
2,70,reputation_market,3.186822929059797,4.099322929059797,0.9125000000000001,0.0,1,8,5.681985121920736,0.27604260400063124
2,71,reputation_market,5.59535529989361,6.76610529989361,1.17075,0.0,2,8,6.831352581696223,0.24840644354062813
2,72,reputation_market,14.730942374722895,15.875692374722895,1.1447500000000002,0.0,4,8,6.913297548102831,0.20752046579339875
2,73,reputation_market,4.55657676612263,5.53907676612263,0.9825000000000002,0.0,2,8,6.060168566452978,0.226002012826485
2,74,reputation_market,9.151698506220528,10.296448506220528,1.1447500000000004,0.0,3,8,6.910320323726954,0.21151026157413966
2,75,reputation_market,6.293033079260958,7.198033079260958,0.905,0.0,2,8,6.35545507884175,0.2749613522982134
2,76,reputation_market,2.545995180562141,3.468995180562141,0.923,0.0,1,8,6.5865643344017215,0.29553478234328573
2,77,reputation_market,1.46334145084073,2.6675914508407303,1.2042500000000003,0.0,1,8,6.647637198492121,0.23773943546807236
2,78,reputation_market,2.442611971631391,3.2851119716313915,0.8425000000000002,0.0,1,8,6.430672702921723,0.29952956884745496
2,79,reputation_market,6.130678756202764,7.149678756202764,1.0190000000000001,0.0,2,8,6.711005798178087,0.23385574736203985
2,0,equal_pool,16.84244680274412,18.745946802744122,1.9035000000000006,0.0,5,8,0.1068730707186134,0.1262087316080109
2,1,equal_pool,11.927451560194505,13.452451560194506,1.5250000000000006,0.0,4,8,0.09922591862081376,0.18169047422844667
2,2,equal_pool,20.730924047630364,22.739424047630365,2.008500000000001,0.0,6,8,0.057141623323524016,0.08654763507980089
2,3,equal_pool,25.373201323108326,27.537201323108327,2.1640000000000006,0.0,8,8,0.06083266644465368,0.023653474910434447
2,4,equal_pool,15.281832386424131,17.30633238642413,2.0245,0.0,5,8,0.06196876693251596,0.11818400832323292
2,5,equal_pool,9.365012311645767,10.602012311645767,1.237,0.0,3,8,0.1086328944968713,0.2588235200532681
2,6,equal_pool,21.164976219821952,23.24447621982195,2.079500000000001,0.0,7,8,0.1136851925658604,0.05506379574425986
2,7,equal_pool,14.019891499814344,16.039891499814345,2.020000000000001,0.0,5,8,0.10555895203636112,0.11449002025782247
2,8,equal_pool,20.424358610654412,22.373358610654414,1.949000000000001,0.0,6,8,0.05889749092095187,0.07654171052878314
2,9,equal_pool,16.70153304922962,18.57053304922962,1.8690000000000007,0.0,5,8,0.05264185855778436,0.12947807426971275
2,10,equal_pool,10.98554265763385,12.51054265763385,1.5250000000000004,0.0,4,8,0.10600095820448985,0.17586541303635622
2,11,equal_pool,18.491511096378677,20.316511096378676,1.8250000000000006,0.0,6,8,0.05991576769502416,0.08699017966611866
2,12,equal_pool,19.339397075168463,21.322897075168463,1.983500000000001,0.0,6,8,0.10829781244922998,0.08143808554817933
2,13,equal_pool,17.95684462682099,19.825844626820988,1.8690000000000007,0.0,6,8,0.0616896127462212,0.08664890927314403
2,14,equal_pool,11.847058112434492,13.511058112434494,1.6640000000000006,0.0,4,8,0.10686203017539952,0.16425103252378925
2,15,equal_pool,20.396794014433127,22.213294014433128,1.816500000000001,0.0,6,8,0.0,0.0849743823465989
2,16,equal_pool,18.086847715938692,20.17084771593869,2.084000000000001,0.0,6,8,0.058686459011031644,0.08499506714489992
2,17,equal_pool,12.35209896244639,14.244098962446392,1.8920000000000008,0.0,4,8,0.0,0.14906966140629907
2,18,equal_pool,8.17503608614857,10.18353608614857,2.0085000000000006,0.0,3,8,0.05017434083406869,0.18440943148246003
2,19,equal_pool,16.15776098578137,18.04726098578137,1.8895000000000008,0.0,5,8,0.050271828815052544,0.13172767818789272
2,20,equal_pool,16.123928362354906,18.175928362354906,2.052000000000001,0.0,6,8,0.0,0.08073900077147673
2,21,equal_pool,18.92749725308205,20.74399725308205,1.8165000000000004,0.0,6,8,0.0,0.08996476015089785
2,22,equal_pool,21.113838474806496,23.252838474806495,2.1390000000000007,0.0,7,8,0.12017718359987484,0.0499698264419553
2,23,equal_pool,20.318260177611286,22.230760177611288,1.9125000000000008,0.0,6,8,0.0,0.0848715398868384
2,24,equal_pool,22.753181096705628,24.805181096705628,2.0520000000000005,0.0,7,8,0.0,0.04883213218686062
2,25,equal_pool,19.732863306977066,21.661363306977066,1.9285000000000008,0.0,6,8,0.062001871121559304,0.08367248255875948
2,26,equal_pool,15.732703259001877,17.557203259001877,1.824500000000001,0.0,5,8,0.10477876118237006,0.11374249478567697
2,27,equal_pool,23.994176599978143,25.878176599978143,1.884000000000001,0.0,8,8,0.09350974289495895,0.020349408644354607
2,28,equal_pool,20.546238884699992,22.554738884699994,2.0085000000000006,0.0,6,8,0.053185273236312725,0.0819210539340604
2,29,equal_pool,16.598353247149163,18.306353247149165,1.7080000000000009,0.0,5,8,0.11409409517600011,0.1179661976022885
2,30,equal_pool,21.686193634580334,23.825193634580334,2.1390000000000007,0.0,7,8,0.11742822917396367,0.04846507057284058
2,31,equal_pool,20.44090082291348,22.161400822913482,1.7205000000000008,0.0,6,8,0.0,0.09689878600755503
2,32,equal_pool,15.72394986143914,17.43194986143914,1.7080000000000009,0.0,5,8,0.11272353000293123,0.12748263006874602
2,33,equal_pool,21.49885346283947,23.38285346283947,1.884000000000001,0.0,7,8,0.1165746113884012,0.05379448968306946
2,34,equal_pool,12.005076395664673,13.874076395664675,1.8690000000000009,0.0,4,8,0.06090921248756587,0.1602095503248273
2,35,equal_pool,20.134970325096948,21.959470325096948,1.824500000000001,0.0,6,8,0.11470775085892981,0.0909771846192618
2,36,equal_pool,20.522690349166712,22.327190349166713,1.8045000000000009,0.0,6,8,0.05300862937918538,0.08165178496238343
2,37,equal_pool,24.713521646374403,26.421521646374405,1.7080000000000009,0.0,7,8,0.10596411150354612,0.05792888717947022
2,38,equal_pool,22.983739591547216,24.887239591547218,1.9035000000000009,0.0,6,8,0.10561439032458253,0.08555099821668646
2,39,equal_pool,18.317837533125388,20.02333753312539,1.7055000000000007,0.0,5,8,0.10867422117178904,0.12376800944882466
2,40,equal_pool,7.096204869126276,8.659704869126276,1.5635000000000003,0.0,2,8,2.449933861456726,0.18859579547038596
2,41,equal_pool,20.744203109583943,22.757953109583944,2.01375,0.0,6,8,0.39902126551943873,0.12225917821179824
2,42,equal_pool,9.721084565949829,11.429084565949829,1.7080000000000004,0.0,3,8,1.4788904218836176,0.18588911649945536
2,43,equal_pool,1.5656720808963402,2.9159220808963404,1.3502500000000002,0.0,1,8,0.1717073431882845,0.24318987036684936
2,44,equal_pool,5.994980236593463,7.432980236593463,1.4379999999999997,0.0,2,8,0.0,0.2431794010682033
2,45,equal_pool,16.428012370364865,18.131012370364864,1.7030000000000003,0.0,5,8,0.7978128629329326,0.12331830065187088
2,46,equal_pool,6.584087782647944,7.917587782647944,1.3335000000000001,0.0,2,8,0.0,0.2636065338727952
2,47,equal_pool,5.276790001689273,7.080540001689274,1.8037500000000004,0.0,2,8,0.0,0.2104072150032229
2,48,equal_pool,15.221832803107457,17.235082803107456,2.0132499999999998,0.0,5,8,0.0,0.13488938015922164
2,49,equal_pool,11.031509933276148,13.132509933276149,2.101,0.0,4,8,0.2385097476804745,0.13460558030556438
2,50,equal_pool,4.611169552296731,6.136169552296732,1.5250000000000001,0.0,2,8,0.2745679407149417,0.21823714549181328
2,51,equal_pool,4.804898161169258,6.179398161169258,1.3745,0.0,2,8,0.28039341133758633,0.24753514766113838
2,52,equal_pool,12.162266266557168,14.15726626655717,1.9950000000000003,0.0,4,8,0.1360296232430933,0.13333245991628667
2,53,equal_pool,9.675673701638019,11.30042370163802,1.62475,0.0,3,8,0.19782893177275085,0.16928996284427433
2,54,equal_pool,14.16282414735091,15.99782414735091,1.835,0.0,4,8,0.15277335432932837,0.13853016311016864
2,55,equal_pool,8.25621691030346,10.01921691030346,1.7630000000000001,0.0,3,8,0.16285880974075084,0.1669778819340521
2,56,equal_pool,2.555755764015886,3.429005764015886,0.8732500000000001,0.0,1,8,0.0,0.3373983517570908
2,57,equal_pool,18.117980448079084,19.999730448079085,1.8817500000000003,0.0,5,8,0.9704014931315754,0.11082657790379706
2,58,equal_pool,12.85444147018514,14.84469147018514,1.99025,0.0,4,8,0.18246743833073076,0.11658532560454671
2,59,equal_pool,18.09871533047276,20.20346533047276,2.1047500000000006,0.0,5,8,0.14233471240061135,0.10213834257610148
2,60,equal_pool,18.35006827506822,20.23981827506822,1.8897499999999998,0.0,6,8,0.0,0.12690978941210454
2,61,equal_pool,12.785984292704134,14.342484292704134,1.5565000000000002,0.0,4,8,1.072991859678229,0.1600933840364739
2,62,equal_pool,9.52944220295796,11.35544220295796,1.826,0.0,3,8,0.7562038351103268,0.16168373932372665
2,63,equal_pool,16.14235978547591,17.88760978547591,1.7452500000000004,0.0,5,8,1.7998322433490657,0.12534922468053492
2,64,equal_pool,14.92632908357995,16.74357908357995,1.8172499999999998,0.0,5,8,0.6429677158250424,0.1172365859245057
2,65,equal_pool,7.476618550948755,9.027618550948755,1.5510000000000002,0.0,3,8,0.49886231227711164,0.21464703838753532
2,66,equal_pool,9.127107908725613,10.129357908725613,1.00225,0.0,3,8,0.2784535504050787,0.24822751440038002
2,67,equal_pool,5.700378641235995,7.406128641235995,1.70575,0.0,2,8,0.7322440920796378,0.21864335538651644
2,68,equal_pool,9.463755980547374,11.478255980547374,2.0145000000000004,0.0,3,8,0.7500354469916477,0.1760332007259815
2,69,equal_pool,5.643016387564664,7.431016387564664,1.788,0.0,2,8,0.06815249995621286,0.21779505419437242
2,70,equal_pool,5.189971125973198,7.041471125973198,1.8515000000000001,0.0,2,8,0.10606223184394281,0.17930031855954817
2,71,equal_pool,12.746772021025086,14.809022021025086,2.06225,0.0,4,8,0.0,0.14394131241105249
2,72,equal_pool,14.248442374722895,15.875692374722895,1.6272500000000003,0.0,4,8,0.0,0.15181970664947847
2,73,equal_pool,8.265142055601883,9.989392055601883,1.72425,0.0,3,8,0.28579588018899926,0.1897061094713633
2,74,equal_pool,16.97426891943049,18.94726891943049,1.9730000000000003,0.0,5,8,0.0,0.10918637808596325
2,75,equal_pool,5.751033079260958,7.198033079260958,1.447,0.0,2,8,0.8785397622392104,0.269931776674232
2,76,equal_pool,13.374042716026535,15.165292716026535,1.7912500000000002,0.0,4,8,1.0232471191911525,0.14559045537743268
2,77,equal_pool,4.762221152890204,6.789721152890204,2.0275,0.0,2,8,0.27951400946509075,0.2103483358358282
2,78,equal_pool,9.706528521749721,11.474028521749721,1.7675000000000003,0.0,3,8,0.14087449198050095,0.1733164778131008
2,79,equal_pool,18.526207219499987,20.25420721949999,1.728,0.0,6,8,0.26967414378727383,0.12897414913736982
2,0,calm_no_audit,16.84244680274412,18.745946802744122,1.9035000000000006,0.0,5,8,0.1068730707186134,0.1262087316080109
2,1,calm_no_audit,11.927451560194505,13.452451560194506,1.5250000000000006,0.0,4,8,0.09922591862081376,0.18297768984038393
2,2,calm_no_audit,20.730924047630364,22.739424047630365,2.008500000000001,0.0,6,8,0.057141623323524016,0.08679777198886274
2,3,calm_no_audit,25.38570132310833,27.537201323108327,2.1515000000000004,0.0,8,8,0.07054450583702021,0.023934882218255054
2,4,calm_no_audit,15.281832386424131,17.30633238642413,2.0245,0.0,5,8,0.06196876693251596,0.11838200113177616
2,5,calm_no_audit,9.365012311645767,10.602012311645767,1.237,0.0,3,8,0.1086328944968713,0.25920143101970256
2,6,calm_no_audit,21.164976219821952,23.24447621982195,2.079500000000001,0.0,7,8,0.1136851925658604,0.05509489062511036
2,7,calm_no_audit,14.019891499814344,16.039891499814345,2.020000000000001,0.0,5,8,0.10555895203636112,0.11495718568620657
2,8,calm_no_audit,20.424358610654412,22.373358610654414,1.949000000000001,0.0,6,8,0.05889749092095187,0.07691562111786888
2,9,calm_no_audit,16.70153304922962,18.57053304922962,1.8690000000000007,0.0,5,8,0.05264185855778436,0.1296223522282723
2,10,calm_no_audit,10.85804265763385,12.51054265763385,1.6525000000000003,0.0,4,8,0.10543529295673792,0.17522988856881608
2,11,calm_no_audit,18.491511096378677,20.316511096378676,1.8250000000000006,0.0,6,8,0.05991576769502416,0.08702034032766079
2,12,calm_no_audit,19.339397075168463,21.322897075168463,1.983500000000001,0.0,6,8,0.10829781244922998,0.08161018775464461
2,13,calm_no_audit,17.95684462682099,19.825844626820988,1.8690000000000007,0.0,6,8,0.0616896127462212,0.08666673447627507
